web-scraper-order,web-scraper-start-url,maillinks,maillinks-href,sublinks,sublinks-href,sublinktext
"1586524140-1151","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        الإنتاج المحلي بديل حقيقي لعشرات السلع المستوردة 
                                        بغداد / هدى العزاوي

أكثر من عشرين مليار دولار من العملة الصعبة يمكن أن توفرها المنتجات المحلية سنويا","http://alsabaah.iq/23106/%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D9%84%D9%85%D8%AD%D9%84%D9%8A-%D8%A8%D8%AF%D9%8A%D9%84-%D8%AD%D9%82%D9%8A%D9%82%D9%8A-%D9%84%D8%B9%D8%B4%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%84%D8%B9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%88%D8%B1%D8%AF%D8%A9","وما يخص القطاع الخاص، فإن ""هناك نحو خمسين ألف مصنع متوقف عن العمل، كانت تنتج مختلف السلع الاستهلاكية المهمة""، بحسب علوش، مشيرا الى أن ""هذه المصانع في حال احيائها، ستوفر مليون فرصة عمل وربما أكثر، كلما حققت كفاءة انتاجية اضافية، وفي الوقت نفسه يمكن أن توفر سلعا متنوعة بدلاً من استيرادها من الخارج""."
"1586524140-1154","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        الإنتاج المحلي بديل حقيقي لعشرات السلع المستوردة 
                                        بغداد / هدى العزاوي

أكثر من عشرين مليار دولار من العملة الصعبة يمكن أن توفرها المنتجات المحلية سنويا","http://alsabaah.iq/23106/%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D9%84%D9%85%D8%AD%D9%84%D9%8A-%D8%A8%D8%AF%D9%8A%D9%84-%D8%AD%D9%82%D9%8A%D9%82%D9%8A-%D9%84%D8%B9%D8%B4%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%84%D8%B9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%88%D8%B1%D8%AF%D8%A9",""
"1586524000-824","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=9","اخبار العراق 
                                        
                                        «تحوطات وقائية» لمنع تسجيل إصابات جديدة بـ {كورونا» 
                                        بغداد / المحافظات / مراسلو الصباح

يمضي العراق بشكل سريع نحو تحجيم انتشار فيروس “كورونا”","http://alsabaah.iq/22582/%D8%AA%D8%AD%D9%88%D8%B7%D8%A7%D8%AA-%D9%88%D9%82%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D9%86%D8%B9-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A8%D9%80-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","وقال مدير اعلام ديوان محافظة واسط ماجد العتابي لــ(الصباح): ان خلية الازمة عقدت اجتماعا طارئا بحضور المحافظ عادل الزركاني ورئيس جامعة واسط وقائد الشرطة ومدير منفذ زرباطية ومدراء التربية والصحة والدوائر الخدمية وجمعية الهلال الاحمر، مضيفا ان الخلية قررت تمديد فترة تعطيل الدوام في الجامعة وكلياتها ليومي الاربعاء والخميس، وتمديد تعطيل الدوام في المدارس الابتدائية والمتوسطة والاعدادية حتى اشعار اخر."
"1586524212-1367","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","2","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=2","اخبار العراق 
                                        
                                        الصناعات النسيجية: أغلب معاملنا توقفت بسبب منافسة المستورد
                                        بغداد / شذى الجنابي 
كشفتْ الشركة العامة للصناعات النسيجية عن ان اغلب مشاريعها التي يتجاوز عددها الـ 12 ألفا والموزعة بجميع محافظات البلاد","http://alsabaah.iq/23372/%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D8%AC%D9%8A%D8%A9-%D8%A3%D8%BA%D9%84%D8%A8-%D9%85%D8%B9%D8%A7%D9%85%D9%84%D9%86%D8%A7-%D8%AA%D9%88%D9%82%D9%81%D8%AA-%D8%A8%D8%B3%D8%A8%D8%A8-%D9%85%D9%86%D8%A7%D9%81%D8%B3%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%88%D8%B1%D8%AF","وقالت رئيس مهندسين اقدم في قسم الصناعات النسيجية التابعة للمديرية العامة للتنمية الصناعية في وزارة الصناعة والمعادن، لمى عزت ايوب في حديث خاص ادلت به لـ»الصباح»: ان الصناعات النسيجية في العراق تعد من الصناعات المهمة والستراتيجية، منوهة بأن معامل الصناعات النسيجية تتضمن بدلات العمل المختلفة والستائر «القديفة» والصداري الطبية المختلفة والمفروشات والالبسة والبطانيات والسجاد والمناشف."
"1586524090-990","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=6","اخبار العراق 
                                        
                                        توزيع 35 ألف دونم من الأراضي الزراعية في كربلاء
                                        كربلاء / علي لفتة

في مسعى للوصول الى مرحلة الاكتفاء الذاتي بانتاج المحاصيل الزراعية،","http://alsabaah.iq/22886/%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-35-%D8%A3%D9%84%D9%81-%D8%AF%D9%88%D9%86%D9%85-%D9%85%D9%86-%D8%A7%D9%84%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D8%A7%D9%84%D8%B2%D8%B1%D8%A7%D8%B9%D9%8A%D8%A9-%D9%81%D9%8A-%D9%83%D8%B1%D8%A8%D9%84%D8%A7%D8%A1","كربلاء / علي لفتة"
"1586524062-942","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=7","اخبار العراق 
                                        
                                        جريمة إغواء الحدث على تعاطي المخدرات و المؤثرات العقلية
                                        القاضي ناصر عمران الموسوي

الجريمة في المفهوم الفقهي الشرعي محظورات زجر الله عنها بحد أو التعزير حسب ما يراها الماوردي  وفي الفقه القانوني هي : كل فعل او امتناع يأتيه الانسان اضرارا بمصلحة حماها القانون ، ويترتب عليه اثر جنائي يتمثل بالعقوبة او التدبير الاحترازي وأياً تكن العقوبة شرعا او قانونا فهي متبنيات ردع مجتمعية","http://alsabaah.iq/22863/%D8%AC%D8%B1%D9%8A%D9%85%D8%A9-%D8%A5%D8%BA%D9%88%D8%A7%D8%A1-%D8%A7%D9%84%D8%AD%D8%AF%D8%AB-%D8%B9%D9%84%D9%89-%D8%AA%D8%B9%D8%A7%D8%B7%D9%8A-%D8%A7%D9%84%D9%85%D8%AE%D8%AF%D8%B1%D8%A7%D8%AA-%D9%88-%D8%A7%D9%84%D9%85%D8%A4%D8%AB%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%82%D9%84%D9%8A%D8%A9","اوليائهم"
"1586524000-811","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=9","اخبار العراق 
                                        
                                        «تحوطات وقائية» لمنع تسجيل إصابات جديدة بـ {كورونا» 
                                        بغداد / المحافظات / مراسلو الصباح

يمضي العراق بشكل سريع نحو تحجيم انتشار فيروس “كورونا”","http://alsabaah.iq/22582/%D8%AA%D8%AD%D9%88%D8%B7%D8%A7%D8%AA-%D9%88%D9%82%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D9%86%D8%B9-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A8%D9%80-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","وأضافت المديرية، أن ذلك جاء «تنفيذاً لأمر وزير الداخلية رئيس اللجنة العليا لإدارة أعمال الدفاع المدني وبمتابعة وإشراف وكيل وزارة الداخلية لشؤون الأمن الاتحادي نائب رئيس اللجنة العليا لإدارة أعمال الدفاع المدني»."
"1586524000-826","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=9","اخبار العراق 
                                        
                                        «تحوطات وقائية» لمنع تسجيل إصابات جديدة بـ {كورونا» 
                                        بغداد / المحافظات / مراسلو الصباح

يمضي العراق بشكل سريع نحو تحجيم انتشار فيروس “كورونا”","http://alsabaah.iq/22582/%D8%AA%D8%AD%D9%88%D8%B7%D8%A7%D8%AA-%D9%88%D9%82%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D9%86%D8%B9-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A8%D9%80-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","من جهتها باشرت دائرة صحة واسط اقامة ندوات توعوية للتعريف بمخاطر مرض كورونا وطرق الوقاية منه."
"1586524162-1271","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","3","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=3","اخبار العراق 
                                        
                                        الرافدين يطلق 25 مليون دينار كقروض للمشاريع الصغيرة 
                                        بغداد / الصباح
أعلن مصرف الرافدين منح قروض المشاريع الصغيرة للمواطنين تصل الى 25 مليون دينار.","http://alsabaah.iq/23229/%D8%A7%D9%84%D8%B1%D8%A7%D9%81%D8%AF%D9%8A%D9%86-%D9%8A%D8%B7%D9%84%D9%82-25-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%AF%D9%8A%D9%86%D8%A7%D8%B1-%D9%83%D9%82%D8%B1%D9%88%D8%B6-%D9%84%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%8A%D8%B9-%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9","وقال المكتب الاعلامي للمصرف في بيان صحفي تلقت ""الصباح"" نسخة منه امس، انه تماشياً مع سياسة المصرف الهادفة لتنويع الخدمات المقدمة من قبله ودعما للاقتصاد الوطني في تمويل المشاريع المختلفة والتقليل من البطالة وتشغيل الأيدي العاملة، فقد تقرر زيادة مبالغ منح قروض المشاريع الصغيرة الى 25 مليون دينار. ودعا المصرف وفقا للبيان، المواطنين وأصحاب المحال والمهن الاخرى بمختلف انواعها، الى الاستفادة من هذا القرض والتقديم عليه في فروع المصرف المنتشرة في بغداد ومحافظات البلاد المختلفة، مشيرا الى ان مدة تسديد القرض تبلغ خمسة اعوام."
"1586524028-896","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","8","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=8","اخبار العراق 
                                        
                                        مركز لتدريب العاطلين في الزعفرانية
                                        بغداد/الصباح
افتتحتْ محافظة بغداد مركز التدريب المهني الاول في منطقة الزعفرانية ضمن مشروع (برج) الكندي لتدريب العاطلين ضمن مشروع كبير للحد من ازمة البطالة.","http://alsabaah.iq/22718/%D9%85%D8%B1%D9%83%D8%B2-%D9%84%D8%AA%D8%AF%D8%B1%D9%8A%D8%A8-%D8%A7%D9%84%D8%B9%D8%A7%D8%B7%D9%84%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%D9%8A%D8%A9","افتتحتْ محافظة بغداد مركز التدريب المهني الاول في منطقة الزعفرانية ضمن مشروع (برج) الكندي لتدريب العاطلين ضمن مشروع كبير للحد من ازمة البطالة."
"1586524000-807","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=9","اخبار العراق 
                                        
                                        «تحوطات وقائية» لمنع تسجيل إصابات جديدة بـ {كورونا» 
                                        بغداد / المحافظات / مراسلو الصباح

يمضي العراق بشكل سريع نحو تحجيم انتشار فيروس “كورونا”","http://alsabaah.iq/22582/%D8%AA%D8%AD%D9%88%D8%B7%D8%A7%D8%AA-%D9%88%D9%82%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D9%86%D8%B9-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A8%D9%80-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","من جهته، اكد مدير شعبة الامراض الانتقالية في صحة كركوك، الدكتور منذر نعمان لـ “الصباح” استمرار الفرق الصحية باجراءاتها الوقائية، التي تمثلت باجراء مسح وبائي لعدد من الاسر التي دخلت المحافظة مؤخرا، فضلا عن تكثيف حملات التوعية وارشاد المواطنين بكيفية الوقاية من المرض."
"1586524055-924","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","8","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=8","اخبار العراق 
                                        
                                        إحالة 4 مشاريع للطرق والجسور ضمن 3 محافظات 
                                        بغداد / الصباح 

أحالتْ وزارة الاعمار والاسكان والبلديات العامة اربعة مشاريع للطرق والجسور ضمن ثلاث محافظات وبتمويل من قرض البنك الدولي الطارئ لاعادة اعمار المناطق","http://alsabaah.iq/22803/%D8%A5%D8%AD%D8%A7%D9%84%D8%A9-4-%D9%85%D8%B4%D8%A7%D8%B1%D9%8A%D8%B9-%D9%84%D9%84%D8%B7%D8%B1%D9%82-%D9%88%D8%A7%D9%84%D8%AC%D8%B3%D9%88%D8%B1-%D8%B6%D9%85%D9%86-3-%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A7%D8%AA","بغداد / الصباح"
"1586524164-1274","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","3","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=3","اخبار العراق 
                                        
                                        العمل تعتمد نظاماً إلكترونياً  للمراجعين 
                                        بغداد / اسراء السامرائي
وجهت وزارة العمل والشؤون الاجتماعية دوائرها في بغداد والمحافظات كافة باعتماد النظام الالكتروني لانجاز المعاملات، بينما وجهت بانها ستصدر ملحقا بالعسكريين الذين لم تظهر اسماؤهم في","http://alsabaah.iq/23230/%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%AA%D8%B9%D8%AA%D9%85%D8%AF-%D9%86%D8%B8%D8%A7%D9%85%D8%A7-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A7-%D9%84%D9%84%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D9%8A%D9%86","وعلى الصعيد نفسه، افاد رئيس هيئة ذوي الاعاقة والاحتياجات الخاصة بالوزارة عصام عبد اللطيف في حديث خاص ادلى به لـ""الصباح"" بان الهيئة بصدد اصدار ملحق بأسماء المستفيدين (العسكريين) من اجل صرف رواتبهم للدفعة الاولى من العام الحالي ممن لم تظهر اسماؤهم خلال الوجبة التي اطلقت منذ ايام، داعيا في السياق نفسه، المستفيدين من العسكريين الذين لم تظهر رواتبهم عدم مراجعة اقسام الهيئة في بغداد والمحافظات، اذ سيتم صرف رواتبهم مباشرة، موجها اياهم بمتابعة موقع الهيئة فقط لأن اسماءهم ستعلن ضمن الملحق."
"1586524006-848","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=9","اخبار العراق 
                                        
                                        السجن 6 سنوات بحق متهمة تسترت على إرهابي
                                        بغداد/ الصباح
اصدرت المحكمة الجنائية المركزية في رئاسة استئناف بغداد الرصافة الاتحادية، حكما بالسجن ست سنوات بحق امراة تسترت على احد الارهابيين.","http://alsabaah.iq/22584/%D8%A7%D9%84%D8%B3%D8%AC%D9%86-6-%D8%B3%D9%86%D9%88%D8%A7%D8%AA-%D8%A8%D8%AD%D9%82-%D9%85%D8%AA%D9%87%D9%85%D8%A9-%D8%AA%D8%B3%D8%AA%D8%B1%D8%AA-%D8%B9%D9%84%D9%89-%D8%A5%D8%B1%D9%87%D8%A7%D8%A8%D9%8A","بغداد/ الصباح"
"1586524093-1002","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=6","اخبار العراق 
                                        
                                        الكهرباء: (سيمنس) ستباشر نصب شبكات التوزيع الذكية
                                        بغداد / طارق الاعرجي

تباشر قريبا شركة سيمنس الالمانية نصب شبكات التوزيع الذكية في عدد من مناطق المحافظات للتقليل من الطاقة المهدورة","http://alsabaah.iq/22887/%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%B3%D9%8A%D9%85%D9%86%D8%B3-%D8%B3%D8%AA%D8%A8%D8%A7%D8%B4%D8%B1-%D9%86%D8%B5%D8%A8-%D8%B4%D8%A8%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D8%A7%D9%84%D8%B0%D9%83%D9%8A%D8%A9","واضاف ان قطاعي النقل والتوزيع عانيا من الاهمال الكبير لعقود طويلة، ما دفع الوزارة الى الشروع باعادة تاهيلهما بجهود ذاتية، بسبب محدودية تمويل تلك المشاريع من قبل الحكومة وقلة التخصيصات"
"1586524136-1138","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        القوى السياسية تواصل مشاوراتها  لتسمية رئيس وزراء جديد 
                                        بغداد / الصباح / مهند عبد الوهاب 

بينما عاد ملف تكليف رئيس وزراء جديد لرئاسة الحكومة في المرحلة المقبلة إلى المربع الأول","http://alsabaah.iq/23105/%D8%A7%D9%84%D9%82%D9%88%D9%89-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D9%85%D8%B4%D8%A7%D9%88%D8%B1%D8%A7%D8%AA%D9%87%D8%A7-%D9%84%D8%AA%D8%B3%D9%85%D9%8A%D8%A9-%D8%B1%D8%A6%D9%8A%D8%B3-%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D8%AC%D8%AF%D9%8A%D8%AF","بينما عاد ملف تكليف رئيس وزراء جديد لرئاسة الحكومة في المرحلة المقبلة إلى المربع الأول؛ تواصل القوى السياسية بحثها عن شخصية بديلة يمكن أن تحظى بتوافق بين مختلف الأطراف."
"1586524055-926","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","8","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=8","اخبار العراق 
                                        
                                        إحالة 4 مشاريع للطرق والجسور ضمن 3 محافظات 
                                        بغداد / الصباح 

أحالتْ وزارة الاعمار والاسكان والبلديات العامة اربعة مشاريع للطرق والجسور ضمن ثلاث محافظات وبتمويل من قرض البنك الدولي الطارئ لاعادة اعمار المناطق","http://alsabaah.iq/22803/%D8%A5%D8%AD%D8%A7%D9%84%D8%A9-4-%D9%85%D8%B4%D8%A7%D8%B1%D9%8A%D8%B9-%D9%84%D9%84%D8%B7%D8%B1%D9%82-%D9%88%D8%A7%D9%84%D8%AC%D8%B3%D9%88%D8%B1-%D8%B6%D9%85%D9%86-3-%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A7%D8%AA",""
"1586523980-741","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=10","اخبار العراق 
                                        
                                        وزير الإعمار يصادق على التجديد الحضري لمركز النجف
                                        بغداد / الصباح
صادقت وزارة الإعمار والإسكان والبلديات على مشروع التجديد الحضري لمركز مدينة النجف","http://alsabaah.iq/22456/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%A5%D8%B9%D9%85%D8%A7%D8%B1-%D9%8A%D8%B5%D8%A7%D8%AF%D9%82-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AA%D8%AC%D8%AF%D9%8A%D8%AF-%D8%A7%D9%84%D8%AD%D8%B6%D8%B1%D9%8A-%D9%84%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D9%86%D8%AC%D9%81","ونقل البيان عن ريكاني قوله إن ""المشروع سيشمل إعادة تطوير المنطقة القديمة (العلوية القديمة) والسوق الكبير والمحلات المحيطة بالمرقد الطاهر (محلة المشراق - محلة العمارة - محلة البراق – محلة الحويش) ومنطقة الفنادق الواقعة في بحر النجف والمنطقة التجارية المجاورة""."
