"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"573";"32";"2";"2921535081234985_2922201414501685";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"بالعكس البوك زاد هي هاي المشاريع و١٧ سنة جنتوا ترسمون خرايط مال المشاريع ههههههههههههههههه"
"574";"32";"2";"2921535081234985_2921852057869954";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"575";"32";"2";"2921535081234985_2921834444538382";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"576";"32";"2";"2921535081234985_2922290434492783";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"577";"32";"2";"2921535081234985_2921830037872156";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"578";"32";"2";"2921535081234985_2922125461175947";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"قبلها وين جنتو ١٨ سنه ومليارات نوهبت الظهر الاحمر؟؟؟؟؟"
"579";"32";"2";"2921535081234985_2922409121147581";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"580";"32";"2";"2921535081234985_2922362644485562";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"581";"32";"2";"2921535081234985_2922948181093675";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"582";"32";"2";"2921535081234985_2922885754433251";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"583";"32";"2";"2921535081234985_2923799087675251";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"صدوك حقه مو صارلهم 17 سنة إعمار واحنه مندري😶 😄"
"584";"32";"2";"2921535081234985_2921977137857446";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"ليش قبل وين جنتو نايمين وية أهل الكهف والله عمي انوب عدهم السان ويحجون بي صدك لو كالو شر البليه ما يظحك"
"585";"32";"2";"118158551572666_2921535081234985";"offcut";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"33";"1";"1";"118158551572666";"offcut";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";""
